,inct_folder,nome_instituicao_empresa,uf,n_pesquisadores,nome_inct,area
145,Biologia_Sintetica,Centro de Pesquisa Rene Rachou,MG,2,INCT Biologia Sintetica,Ciências Biológicas
146,Biologia_Sintetica,Centro de Pesquisa René Rachou,MG,1,INCT Biologia Sintetica,Ciências Biológicas
147,Biologia_Sintetica,Centro de Pesquisa René Rachou - Fundação Oswaldo Cruz,MG,1,INCT Biologia Sintetica,Ciências Biológicas
148,Biologia_Sintetica,Centro de Pesquisas René Rachou,MG,1,INCT Biologia Sintetica,Ciências Biológicas
149,Biologia_Sintetica,Centro de Pesquisas René Rachou - FIOCRUZ,MG,1,INCT Biologia Sintetica,Ciências Biológicas
150,Biologia_Sintetica,Centro de Pesquisas René Rachou / Fundação Oswaldo Cruz,MG,1,INCT Biologia Sintetica,Ciências Biológicas
151,Biologia_Sintetica,Centro de Pesquisas René Rachou/FIOCRUZ,MG,1,INCT Biologia Sintetica,Ciências Biológicas
152,Biologia_Sintetica,Comissão Executiva do Plano da Lavoura Cacaueira,DF,1,INCT Biologia Sintetica,Ciências Biológicas
153,Biologia_Sintetica,EMBRAPA,DF,1,INCT Biologia Sintetica,Ciências Biológicas
154,Biologia_Sintetica,EMBRAPA - Agroenergia,DF,1,INCT Biologia Sintetica,Ciências Biológicas
155,Biologia_Sintetica,Embrapa Agricultura Digital,SP,1,INCT Biologia Sintetica,Ciências Biológicas
156,Biologia_Sintetica,Embrapa Agroenergia,DF,1,INCT Biologia Sintetica,Ciências Biológicas
157,Biologia_Sintetica,Embrapa Agroindústria Tropical,CE,1,INCT Biologia Sintetica,Ciências Biológicas
158,Biologia_Sintetica,Embrapa Informática Agropecuária,SP,1,INCT Biologia Sintetica,Ciências Biológicas
159,Biologia_Sintetica,Embrapa Recursos Geneticos e Biotecnologia,DF,1,INCT Biologia Sintetica,Ciências Biológicas
160,Biologia_Sintetica,Embrapa Recursos Genéticos e Biotecnologia,DF,8,INCT Biologia Sintetica,Ciências Biológicas
161,Biologia_Sintetica,Empresa Brasileira de Pesquisa Agropecuária,CE,1,INCT Biologia Sintetica,Ciências Biológicas
162,Biologia_Sintetica,Empresa Brasileira de Pesquisa Agropecuária,DF,22,INCT Biologia Sintetica,Ciências Biológicas
163,Biologia_Sintetica,Empresa Brasileira de Pesquisa Agropecuária,PE,2,INCT Biologia Sintetica,Ciências Biológicas
164,Biologia_Sintetica,Empresa Brasileira de Pesquisa Agropecuária,PR,8,INCT Biologia Sintetica,Ciências Biológicas
165,Biologia_Sintetica,Empresa Brasileira de Pesquisa Agropecuária,SP,6,INCT Biologia Sintetica,Ciências Biológicas
166,Biologia_Sintetica,Empresa Brasileira de Pesquisa Agropecuária - CNPSo,PR,1,INCT Biologia Sintetica,Ciências Biológicas
167,Biologia_Sintetica,FUNDAÇÃO OSWALDO CRUZ - RONDÔNIA,RO,1,INCT Biologia Sintetica,Ciências Biológicas
168,Biologia_Sintetica,Faculdade de Rondônia,RO,1,INCT Biologia Sintetica,Ciências Biológicas
169,Biologia_Sintetica,Fundação Oswaldo Cruz,CE,1,INCT Biologia Sintetica,Ciências Biológicas
170,Biologia_Sintetica,Fundação Oswaldo Cruz,MG,2,INCT Biologia Sintetica,Ciências Biológicas
171,Biologia_Sintetica,Fundação Oswaldo Cruz,RJ,4,INCT Biologia Sintetica,Ciências Biológicas
172,Biologia_Sintetica,Fundação Oswaldo Cruz - Unidade de Ceará (CE),CE,1,INCT Biologia Sintetica,Ciências Biológicas
173,Biologia_Sintetica,Hospital Sírio-Libanês,SP,1,INCT Biologia Sintetica,Ciências Biológicas
174,Biologia_Sintetica,Hospital das Forças Armadas,DF,1,INCT Biologia Sintetica,Ciências Biológicas
175,Biologia_Sintetica,INVENT BIOTECNOLOGIA LTDA,SP,1,INCT Biologia Sintetica,Ciências Biológicas
176,Biologia_Sintetica,Instituto Aggeu Magalhães,PE,1,INCT Biologia Sintetica,Ciências Biológicas
177,Biologia_Sintetica,Instituto Carlos Chagas,PR,1,INCT Biologia Sintetica,Ciências Biológicas
178,Biologia_Sintetica,Instituto Federal de Educação Ciência e Tecnologia de Rondônia,RO,1,INCT Biologia Sintetica,Ciências Biológicas
179,Biologia_Sintetica,"Instituto Federal de Educação, Ciência e Tecnologia de Mato Grosso do Sul",MS,1,INCT Biologia Sintetica,Ciências Biológicas
180,Biologia_Sintetica,Instituto Nacional de Câncer,RJ,1,INCT Biologia Sintetica,Ciências Biológicas
181,Biologia_Sintetica,Instituto Tecnológico Vale,PA,1,INCT Biologia Sintetica,Ciências Biológicas
182,Biologia_Sintetica,Instituto Tecnológico Vale - Desenvolvimento Sustentável,PA,1,INCT Biologia Sintetica,Ciências Biológicas
183,Biologia_Sintetica,Instituto Tecnológico Vale Desenvolvimento Sustentável,PA,1,INCT Biologia Sintetica,Ciências Biológicas
184,Biologia_Sintetica,Instituto Tecnológico Vale-Desenvolvimento Sustentável,PA,1,INCT Biologia Sintetica,Ciências Biológicas
185,Biologia_Sintetica,Invent Biotecnologia,SP,1,INCT Biologia Sintetica,Ciências Biológicas
186,Biologia_Sintetica,Massachusetts Institute of Technology,NA,1,INCT Biologia Sintetica,Ciências Biológicas
187,Biologia_Sintetica,NA,NA,34,INCT Biologia Sintetica,Ciências Biológicas
188,Biologia_Sintetica,SEMPRE AgTech,SC,1,INCT Biologia Sintetica,Ciências Biológicas
189,Biologia_Sintetica,TECSINAPSE TECNOLOGIA DA INFORMAÇÃO LTDA,SP,1,INCT Biologia Sintetica,Ciências Biológicas
190,Biologia_Sintetica,Universidad Católica del Maule,NA,1,INCT Biologia Sintetica,Ciências Biológicas
191,Biologia_Sintetica,Universidad de Antioquia,NA,1,INCT Biologia Sintetica,Ciências Biológicas
192,Biologia_Sintetica,Universidade Católica de Brasília,DF,3,INCT Biologia Sintetica,Ciências Biológicas
193,Biologia_Sintetica,Universidade Estadual Paulista Júlio de Mesquita Filho,SP,3,INCT Biologia Sintetica,Ciências Biológicas
194,Biologia_Sintetica,Universidade Estadual de Campinas,SP,4,INCT Biologia Sintetica,Ciências Biológicas
195,Biologia_Sintetica,Universidade Federal da Bahia,BA,1,INCT Biologia Sintetica,Ciências Biológicas
196,Biologia_Sintetica,Universidade Federal de Goiás,GO,1,INCT Biologia Sintetica,Ciências Biológicas
197,Biologia_Sintetica,Universidade Federal de Pelotas,RS,1,INCT Biologia Sintetica,Ciências Biológicas
198,Biologia_Sintetica,Universidade Federal de Pernambuco,PE,1,INCT Biologia Sintetica,Ciências Biológicas
199,Biologia_Sintetica,Universidade Federal do Piauí,PI,1,INCT Biologia Sintetica,Ciências Biológicas
200,Biologia_Sintetica,Universidade Federal do Rio de Janeiro,RJ,2,INCT Biologia Sintetica,Ciências Biológicas
201,Biologia_Sintetica,Universidade de Brasília,DF,6,INCT Biologia Sintetica,Ciências Biológicas
202,Biologia_Sintetica,Universidade de Passo Fundo,RS,1,INCT Biologia Sintetica,Ciências Biológicas
203,Biologia_Sintetica,University of Cambridge,NA,1,INCT Biologia Sintetica,Ciências Biológicas
204,Brasil_Plural,Centro de Pesquisa Leônidas e Maria Deane - FIOCRUZ,AM,1,INCT Brasil Plural,"Ciências Humanas, Sociais Aplicadas e Educação"
205,Brasil_Plural,Consultório de Psicologia Biografias,SC,1,INCT Brasil Plural,"Ciências Humanas, Sociais Aplicadas e Educação"
206,Brasil_Plural,Empresa de Pesquisa Agropecuaria e Extensao Rural de Santa Catarina,SC,1,INCT Brasil Plural,"Ciências Humanas, Sociais Aplicadas e Educação"
207,Brasil_Plural,Escola Nacional de Saúde Pública Sérgio Arouca,RJ,1,INCT Brasil Plural,"Ciências Humanas, Sociais Aplicadas e Educação"
208,Brasil_Plural,Escritório Técnico da Fiocruz no Ceará,CE,1,INCT Brasil Plural,"Ciências Humanas, Sociais Aplicadas e Educação"
209,Brasil_Plural,Fundação Oswaldo Cruz,MS,1,INCT Brasil Plural,"Ciências Humanas, Sociais Aplicadas e Educação"
210,Brasil_Plural,Fundação Universidade Federal do Tocantins,TO,1,INCT Brasil Plural,"Ciências Humanas, Sociais Aplicadas e Educação"
211,Brasil_Plural,Instituto Nacional de Colonização e Reforma Agrária,MT,1,INCT Brasil Plural,"Ciências Humanas, Sociais Aplicadas e Educação"
212,Brasil_Plural,NA,DF,1,INCT Brasil Plural,"Ciências Humanas, Sociais Aplicadas e Educação"
213,Brasil_Plural,NA,NA,14,INCT Brasil Plural,"Ciências Humanas, Sociais Aplicadas e Educação"
214,Brasil_Plural,NA,SC,1,INCT Brasil Plural,"Ciências Humanas, Sociais Aplicadas e Educação"
215,Brasil_Plural,Universidade Estadual do Centro-Oeste,PR,1,INCT Brasil Plural,"Ciências Humanas, Sociais Aplicadas e Educação"
216,Brasil_Plural,Universidade Federal da Fronteira Sul,SC,2,INCT Brasil Plural,"Ciências Humanas, Sociais Aplicadas e Educação"
217,Brasil_Plural,Universidade Federal de Mato Grosso,MT,4,INCT Brasil Plural,"Ciências Humanas, Sociais Aplicadas e Educação"
218,Brasil_Plural,Universidade Federal de Pernambuco,PE,1,INCT Brasil Plural,"Ciências Humanas, Sociais Aplicadas e Educação"
219,Brasil_Plural,Universidade Federal de Roraima,RR,2,INCT Brasil Plural,"Ciências Humanas, Sociais Aplicadas e Educação"
220,Brasil_Plural,Universidade Federal de Santa Catarina,SC,27,INCT Brasil Plural,"Ciências Humanas, Sociais Aplicadas e Educação"
221,Brasil_Plural,Universidade Federal do Amazonas,AM,10,INCT Brasil Plural,"Ciências Humanas, Sociais Aplicadas e Educação"
222,Brasil_Plural,Universidade Federal do Oeste do Pará,PA,1,INCT Brasil Plural,"Ciências Humanas, Sociais Aplicadas e Educação"
223,Brasil_Plural,Universidade Federal do Pará,PA,2,INCT Brasil Plural,"Ciências Humanas, Sociais Aplicadas e Educação"
224,Brasil_Plural,Universidade Federal do Rio Grande do Norte,RN,1,INCT Brasil Plural,"Ciências Humanas, Sociais Aplicadas e Educação"
225,Brasil_Plural,Universidade Federal do Rio Grande do Sul,RS,2,INCT Brasil Plural,"Ciências Humanas, Sociais Aplicadas e Educação"
226,Brasil_Plural,Universidade de Brasília,DF,3,INCT Brasil Plural,"Ciências Humanas, Sociais Aplicadas e Educação"
227,Brasil_Plural,Universidade do Estado de Santa Catarina,SC,5,INCT Brasil Plural,"Ciências Humanas, Sociais Aplicadas e Educação"
228,Brasil_Plural,Universidade do Estado do Amazonas,AM,1,INCT Brasil Plural,"Ciências Humanas, Sociais Aplicadas e Educação"
229,Brasil_Plural,Universidade do Estado do Rio de Janeiro,RJ,1,INCT Brasil Plural,"Ciências Humanas, Sociais Aplicadas e Educação"
230,Brasil_Plural,Universidade do Vale do Taquari - UNIVATES,RS,1,INCT Brasil Plural,"Ciências Humanas, Sociais Aplicadas e Educação"
231,Centro_de_Química,Instituto de Física de São Carlos Ifsc Universidade de São Paulo,SP,1,INCT Centro de Química Medicinal de Acesso Aberto,Ciências Biológicas
232,Centro_de_Química,Universidade Estadual Paulista Júlio de Mesquita Filho,SP,1,INCT Centro de Química Medicinal de Acesso Aberto,Ciências Biológicas
233,Centro_de_Química,Universidade Estadual de Campinas,SP,3,INCT Centro de Química Medicinal de Acesso Aberto,Ciências Biológicas
234,Centro_de_Química,Universidade de São Paulo,SP,2,INCT Centro de Química Medicinal de Acesso Aberto,Ciências Biológicas
235,Centro_de_Química,University of Oxford,NA,2,INCT Centro de Química Medicinal de Acesso Aberto,Ciências Biológicas
236,Ciências_Forenses,DEPARTAMENTO DE POLÍCIA FEDERAL,PR,1,INCT Ciências Forenses,Ecologia e Meio Ambiente
237,Ciências_Forenses,Departamento de Polícia Federal,DF,1,INCT Ciências Forenses,Ecologia e Meio Ambiente
238,Ciências_Forenses,Departamento de Polícia Federal,RS,7,INCT Ciências Forenses,Ecologia e Meio Ambiente
239,Ciências_Forenses,Fundação Universidade Federal de Ciências da Saúde de Porto Alegre,RS,1,INCT Ciências Forenses,Ecologia e Meio Ambiente
240,Ciências_Forenses,"Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo",ES,1,INCT Ciências Forenses,Ecologia e Meio Ambiente
241,Ciências_Forenses,Instituto Nacional de Criminalística,DF,1,INCT Ciências Forenses,Ecologia e Meio Ambiente
242,Ciências_Forenses,Laboratório Federal de Defesa Agropecuária,RS,1,INCT Ciências Forenses,Ecologia e Meio Ambiente
243,Ciências_Forenses,"Ministério da Agricultura, Pecuária e Abastecimento",RS,1,INCT Ciências Forenses,Ecologia e Meio Ambiente
244,Ciências_Forenses,NA,NA,8,INCT Ciências Forenses,Ecologia e Meio Ambiente
245,Ciências_Forenses,Pontifícia Universidade Católica do Rio Grande do Sul,RS,9,INCT Ciências Forenses,Ecologia e Meio Ambiente
246,Ciências_Forenses,Superintendência Regional de Polícia Federal no Rio Grande do Sul,RS,1,INCT Ciências Forenses,Ecologia e Meio Ambiente
247,Ciências_Forenses,Universidade Estadual de Maringá,PR,1,INCT Ciências Forenses,Ecologia e Meio Ambiente
248,Ciências_Forenses,Universidade Federal de Goiás,GO,1,INCT Ciências Forenses,Ecologia e Meio Ambiente
249,Ciências_Forenses,Universidade Federal de Pelotas,RS,4,INCT Ciências Forenses,Ecologia e Meio Ambiente
250,Ciências_Forenses,Universidade Federal de Santa Catarina,SC,1,INCT Ciências Forenses,Ecologia e Meio Ambiente
251,Ciências_Forenses,Universidade Federal de Santa Maria,RS,1,INCT Ciências Forenses,Ecologia e Meio Ambiente
252,Ciências_Forenses,Universidade Federal do Amapá,AP,1,INCT Ciências Forenses,Ecologia e Meio Ambiente
253,Ciências_Forenses,Universidade Federal do Pampa,RS,2,INCT Ciências Forenses,Ecologia e Meio Ambiente
254,Ciências_Forenses,Universidade Federal do Rio Grande do Sul,RS,8,INCT Ciências Forenses,Ecologia e Meio Ambiente
255,Ciências_Forenses,Universidade Feevale,RS,1,INCT Ciências Forenses,Ecologia e Meio Ambiente
256,Ciências_Forenses,Universidade de Caxias do Sul,RS,1,INCT Ciências Forenses,Ecologia e Meio Ambiente
257,Ciências_Forenses,Universidade de São Paulo,SP,2,INCT Ciências Forenses,Ecologia e Meio Ambiente
258,Ecologia_Evolução_e,City University of New York / Graduate Center,NA,1,"INCT Ecologia, Evolução e Conservação da Biodiversidade",Ciências Biológicas
259,Ecologia_Evolução_e,Duke University,NA,1,"INCT Ecologia, Evolução e Conservação da Biodiversidade",Ciências Biológicas
260,Ecologia_Evolução_e,Empresa Brasileira de Pesquisa Agropecuária,RS,2,"INCT Ecologia, Evolução e Conservação da Biodiversidade",Ciências Biológicas
261,Ecologia_Evolução_e,Fundo Para Conservação da Onça Pintada,GO,1,"INCT Ecologia, Evolução e Conservação da Biodiversidade",Ciências Biológicas
262,Ecologia_Evolução_e,Instituto Chico Mendes de Conservação da Biodiversidade,BA,1,"INCT Ecologia, Evolução e Conservação da Biodiversidade",Ciências Biológicas
263,Ecologia_Evolução_e,Instituto Federal Goiano,GO,2,"INCT Ecologia, Evolução e Conservação da Biodiversidade",Ciências Biológicas
264,Ecologia_Evolução_e,"Instituto Federal de Educação, Ciência e Tecnologia de Goiás",GO,1,"INCT Ecologia, Evolução e Conservação da Biodiversidade",Ciências Biológicas
265,Ecologia_Evolução_e,Instituto Superior de Psicologia Aplicada,NA,1,"INCT Ecologia, Evolução e Conservação da Biodiversidade",Ciências Biológicas
266,Ecologia_Evolução_e,Instituto de Pesquisa Jardim Botânico do Rio de Janeiro,RJ,2,"INCT Ecologia, Evolução e Conservação da Biodiversidade",Ciências Biológicas
267,Ecologia_Evolução_e,Instituto de Pesquisas Ambientais,SP,1,"INCT Ecologia, Evolução e Conservação da Biodiversidade",Ciências Biológicas
268,Ecologia_Evolução_e,Instituto onça-pintada,GO,1,"INCT Ecologia, Evolução e Conservação da Biodiversidade",Ciências Biológicas
269,Ecologia_Evolução_e,NA,NA,2,"INCT Ecologia, Evolução e Conservação da Biodiversidade",Ciências Biológicas
270,Ecologia_Evolução_e,New South Wales National Parks and Wildlife Service,NA,1,"INCT Ecologia, Evolução e Conservação da Biodiversidade",Ciências Biológicas
271,Ecologia_Evolução_e,Pontifícia Universidade Católica de Goiás,GO,3,"INCT Ecologia, Evolução e Conservação da Biodiversidade",Ciências Biológicas
272,Ecologia_Evolução_e,Pontifícia Universidade Católica de Minas Gerais,MG,1,"INCT Ecologia, Evolução e Conservação da Biodiversidade",Ciências Biológicas
273,Ecologia_Evolução_e,Pontifícia Universidade Católica do Rio Grande do Sul,RS,1,"INCT Ecologia, Evolução e Conservação da Biodiversidade",Ciências Biológicas
274,Ecologia_Evolução_e,Universidad Autónoma de Madrid,NA,1,"INCT Ecologia, Evolução e Conservação da Biodiversidade",Ciências Biológicas
275,Ecologia_Evolução_e,Universidad Rey Juan Carlos,NA,1,"INCT Ecologia, Evolução e Conservação da Biodiversidade",Ciências Biológicas
276,Ecologia_Evolução_e,Universidade Católica do Salvador,BA,1,"INCT Ecologia, Evolução e Conservação da Biodiversidade",Ciências Biológicas
277,Ecologia_Evolução_e,Universidade Estadual Paulista Júlio de Mesquita Filho,SP,7,"INCT Ecologia, Evolução e Conservação da Biodiversidade",Ciências Biológicas
278,Ecologia_Evolução_e,Universidade Estadual de Campinas,SP,3,"INCT Ecologia, Evolução e Conservação da Biodiversidade",Ciências Biológicas
279,Ecologia_Evolução_e,Universidade Estadual de Goiás,GO,3,"INCT Ecologia, Evolução e Conservação da Biodiversidade",Ciências Biológicas
280,Ecologia_Evolução_e,Universidade Estadual de Maringá,PR,2,"INCT Ecologia, Evolução e Conservação da Biodiversidade",Ciências Biológicas
281,Ecologia_Evolução_e,Universidade Estadual de Santa Cruz,BA,2,"INCT Ecologia, Evolução e Conservação da Biodiversidade",Ciências Biológicas
282,Ecologia_Evolução_e,Universidade Federal Rural de Pernambuco,PE,1,"INCT Ecologia, Evolução e Conservação da Biodiversidade",Ciências Biológicas
283,Ecologia_Evolução_e,Universidade Federal da Bahia,BA,1,"INCT Ecologia, Evolução e Conservação da Biodiversidade",Ciências Biológicas
284,Ecologia_Evolução_e,Universidade Federal de Goiás,GO,25,"INCT Ecologia, Evolução e Conservação da Biodiversidade",Ciências Biológicas
285,Ecologia_Evolução_e,"Universidade Federal de Goiás, campus Jataí",GO,1,"INCT Ecologia, Evolução e Conservação da Biodiversidade",Ciências Biológicas
286,Ecologia_Evolução_e,Universidade Federal de Jataí,GO,3,"INCT Ecologia, Evolução e Conservação da Biodiversidade",Ciências Biológicas
